,name,zipcode,county_string,rating,review_count,category,price,region
1066,Ten Eyck Tavern,48124,"Wayne County, Michigan",4.0,10,American (Traditional),$$,region
1067,The Fountain Detroit,48226,"Wayne County, Michigan",3.0,42,American (Traditional),$$,region
1068,Los Corrales,48209,"Wayne County, Michigan",3.5,21,Mexican,$,region
1069,Riverside Coney Island,48229,"Wayne County, Michigan",3.5,3,American (New),$$,region
1070,Applebee's Grill + Bar,48195,"Wayne County, Michigan",3.0,42,American (Traditional),$$,region
1071,Cheli's Chili Bar,48226,"Wayne County, Michigan",2.5,101,American (Traditional),$$,region
1072,El Salpicon Detroit,48209,"Wayne County, Michigan",3.5,11,Mexican,$,region
1073,Tacos El Caballo,48209,"Wayne County, Michigan",4.5,6,Mexican,$,region
1074,3 Nicks Taproom,48195,"Wayne County, Michigan",3.5,12,American (Traditional),$,region
1075,Ram's Horn,48125,"Wayne County, Michigan",3.5,16,American (Traditional),$,region
1076,Palma Bistro,48127,"Wayne County, Michigan",3.5,35,Italian,$$,region
1077,Leo's Coney Island,48183,"Wayne County, Michigan",4.5,12,American (Traditional),$$,region
1078,Steele Trap Tavern,48146,"Wayne County, Michigan",5.0,4,American (Traditional),$,region
1079,Chipotle Mexican Grill,48101,"Wayne County, Michigan",3.0,17,Mexican,$,region
1080,George's Family Restaurant,48183,"Wayne County, Michigan",4.0,19,Italian,$,region
1081,George's Family Restaurant,48183,"Wayne County, Michigan",4.0,19,American (Traditional),$,region
1082,Taco Bell,48101,"Wayne County, Michigan",3.0,12,Mexican,$,region
1083,Tijuana's Mexican Kitchen,48228,"Wayne County, Michigan",3.0,44,Mexican,$,region
1084,Leo's Coney Island,48126,"Wayne County, Michigan",2.5,63,American (Traditional),$,region
1085,Elwood Bar & Grill,48226,"Wayne County, Michigan",3.0,38,American (Traditional),$$,region
1086,Charlie's Family Dining,48146,"Wayne County, Michigan",4.0,6,American (Traditional),$,region
1087,Pete's Place Restaurant,48174,"Wayne County, Michigan",3.5,47,American (New),$,region
1088,Jordan's Family Restaurant,48210,"Wayne County, Michigan",4.5,8,American (Traditional),$,region
1089,The Baltimore,48226,"Wayne County, Michigan",3.5,36,American (Traditional),$,region
1090,Twin Peaks,48195,"Wayne County, Michigan",3.0,16,American (Traditional),$,region
1091,Lakeshore Grill Southland Mall,48180,"Wayne County, Michigan",3.5,10,American (Traditional),$$,region
1092,Buffalo Wild Wings,48226,"Wayne County, Michigan",2.5,118,American (Traditional),$$,region
1093,Hong Kong,48124,"Wayne County, Michigan",3.0,33,Chinese,$,region
1094,Grill Room at Detroit Athletic Club,48226,"Wayne County, Michigan",4.0,14,American (Traditional),$$$$,region
1095,Bistro 555,48226,"Wayne County, Michigan",2.5,66,American (Traditional),$$,region
1096,Carnival Fresh Mex,48226,"Wayne County, Michigan",3.0,36,Mexican,$,region
1097,Buffalo Wild Wings,48183,"Wayne County, Michigan",3.0,52,American (Traditional),$$,region
1098,Lim's Garden,48124,"Wayne County, Michigan",3.0,23,Chinese,$$,region
1099,Logan's Roadhouse,48195,"Wayne County, Michigan",2.0,38,American (Traditional),$$,region
1100,Leon's Family Dining,48180,"Wayne County, Michigan",3.0,18,American (Traditional),$,region
1101,Zaza's Italian and Mediterranean Cuisine,48124,"Wayne County, Michigan",3.0,24,Italian,$$,region
1102,Mexicantown,48210,"Wayne County, Michigan",3.5,11,Mexican,$,region
1103,Applebee's Grill + Bar,48180,"Wayne County, Michigan",2.5,25,American (Traditional),$$,region
1104,TGI Fridays,48126,"Wayne County, Michigan",1.5,112,American (Traditional),$$,region
1105,Salsarita's Fresh Mexican Grill,48243,"Wayne County, Michigan",3.5,14,Mexican,$,region
1106,Starter's Bar & Grill,48126,"Wayne County, Michigan",2.5,41,American (New),$$,region
1107,Ponderosa Steakhouse,48125,"Wayne County, Michigan",3.0,11,American (New),$$,region
1108,Marlow's Chill & Grill Sports,48183,"Wayne County, Michigan",4.0,14,American (Traditional),$,region
1109,Signature Grill,48226,"Wayne County, Michigan",2.5,48,American (Traditional),$$,region
1110,Michigan Cafe,48124,"Wayne County, Michigan",2.5,27,American (Traditional),$$,region
1111,QDOBA Mexican Eats,48180,"Wayne County, Michigan",3.0,24,Mexican,$,region
1112,Leo's Coney Island,48180,"Wayne County, Michigan",3.0,17,American (Traditional),$,region
1113,El Herradero,48125,"Wayne County, Michigan",3.5,18,Mexican,$,region
1114,Mexico Way Kitchens,48229,"Wayne County, Michigan",3.5,3,Mexican,$,region
1115,Wayback Burgers,48127,"Wayne County, Michigan",3.0,35,American (Traditional),$$,region
1116,Pancho's Mexican Restaurant,48180,"Wayne County, Michigan",3.5,15,Mexican,$,region
1117,Mike's Kabob Grille,48226,"Wayne County, Michigan",3.0,26,American (Traditional),$$,region
1118,Mi Lindo San Blas,48209,"Wayne County, Michigan",3.0,22,Mexican,$$,region
1119,Taylor's Kitchen,48180,"Wayne County, Michigan",4.0,8,American (Traditional),$,region
1120,Level Two Bar & Rooftop,48226,"Wayne County, Michigan",2.5,66,American (Traditional),$$,region
1121,Applebee's Grill + Bar,48183,"Wayne County, Michigan",3.0,36,American (Traditional),$$,region
1122,Chipotle Mexican Grill,48183,"Wayne County, Michigan",3.0,16,Mexican,$,region
1123,Bellacino's Pizza and Grinders,48126,"Wayne County, Michigan",3.5,12,Italian,$,region
1124,Golden Corral,48180,"Wayne County, Michigan",3.0,24,American (Traditional),$$,region
1125,A & W Great Food Restaurants of Fairlane,48126,"Wayne County, Michigan",3.0,11,American (New),$,region
1126,Tony & Sons Coney Island,48125,"Wayne County, Michigan",4.0,10,American (Traditional),$,region
1127,Papa Romano's Pizza,48127,"Wayne County, Michigan",4.0,10,Italian,$,region
1128,Bob Evans,48124,"Wayne County, Michigan",2.5,26,American (Traditional),$$,region
1129,A Taste of History,48124,"Wayne County, Michigan",3.5,8,American (Traditional),$$,region
1130,Pizza Hut,48146,"Wayne County, Michigan",3.0,4,Italian,$$,region
1131,Speedboat Bar & Grill,48192,"Wayne County, Michigan",5.0,2,American (Traditional),$,region
1132,Parthenon Coney Island of Dearborn,48126,"Wayne County, Michigan",3.0,17,American (Traditional),$,region
1133,Amigo's Mexican Restaurant,48183,"Wayne County, Michigan",3.0,32,Mexican,$,region
1134,Loung Hing Restaurant,48180,"Wayne County, Michigan",3.5,14,Chinese,$$,region
1135,Rice Bowl Fresh Asian Kitchen,48226,"Wayne County, Michigan",3.0,26,Chinese,$$,region
1136,Boston Market,48101,"Wayne County, Michigan",2.5,8,American (Traditional),$,region
1137,On the Rocks,48192,"Wayne County, Michigan",3.5,3,American (Traditional),$$,region
1138,Taco Bell,48180,"Wayne County, Michigan",3.5,6,Mexican,$,region
1139,Coney King Coney Island,48226,"Wayne County, Michigan",4.0,10,American (Traditional),$,region
1140,Lonchería El Palenque,48209,"Wayne County, Michigan",4.0,5,Mexican,$,region
1141,Lucky Dragon,48207,"Wayne County, Michigan",3.0,36,Chinese,$,region
1142,Moose MacGregor's,48183,"Wayne County, Michigan",3.5,30,American (Traditional),$$,region
1143,Rose Garden Restaurant & Cocktails,48127,"Wayne County, Michigan",3.0,26,Chinese,$,region
1144,IHOP,48127,"Wayne County, Michigan",2.0,54,American (Traditional),$,region
1145,Rocky's Chinese Food,48180,"Wayne County, Michigan",2.0,28,Chinese,$,region
1146,Panda Chinese Restaurant,48209,"Wayne County, Michigan",2.5,11,Chinese,$,region
1147,El Dorado Restaurant,48183,"Wayne County, Michigan",3.5,12,Mexican,$$,region
1148,MotorCity Casino Buffet,48201,"Wayne County, Michigan",3.5,16,American (Traditional),$$,region
1149,Taco Bell,48183,"Wayne County, Michigan",4.0,7,Mexican,$,region
1150,Pico De Gallo,48195,"Wayne County, Michigan",2.0,7,Mexican,$$,region
1151,La Rosita,48210,"Wayne County, Michigan",3.5,9,Mexican,$,region
1152,China House,48209,"Wayne County, Michigan",3.0,9,Chinese,$,region
1153,Cottage Inn Pizza - Dearborn,48128,"Wayne County, Michigan",3.5,18,Italian,$$,region
1154,Chicken Man,48180,"Wayne County, Michigan",4.0,8,American (Traditional),$,region
1155,Mick's On Roosevelt,48101,"Wayne County, Michigan",4.0,6,American (Traditional),$$,region
1156,Adi's Coney Island,48210,"Wayne County, Michigan",4.0,6,American (Traditional),$,region
1157,Taqueria 4 Vientos,78539,"Hidalgo County, Texas",4.0,16,Mexican,$,region
1158,Margarita's Mexican Grill And Cantina,78539,"Hidalgo County, Texas",4.0,14,Mexican,$,region
1159,107 Cafe,78540,"Hidalgo County, Texas",3.5,13,Mexican,$$,region
1160,The Esquire Tavern,78205,"Bexar County, Texas",4.0,1812,American (Traditional),$$,region
1161,Cured,78215,"Bexar County, Texas",4.5,731,American (New),$$,region
1162,Boudro's On the River Walk,78205,"Bexar County, Texas",4.0,1751,American (New),$$$,region
1163,Rosario's Mexican Cafe Y Cantina,78205,"Bexar County, Texas",4.0,2011,Mexican,$$,region
1164,Zinc Bistro & Wine Bar,78205,"Bexar County, Texas",4.0,1162,American (New),$$,region
1165,Bliss,78210,"Bexar County, Texas",4.5,433,American (New),$$$,region
1166,Biga On The Banks,78205,"Bexar County, Texas",4.5,574,American (New),$$$,region
1167,Mi Tierra Cafe & Bakery,78207,"Bexar County, Texas",3.5,1895,Mexican,$$,region
1168,Southerleigh Fine Food and Brewery,78215,"Bexar County, Texas",4.0,680,American (New),$$,region
1169,Guillermo's,78215,"Bexar County, Texas",4.0,472,Italian,$$,region
1170,Chas Market & Kitchen,78208,"Bexar County, Texas",4.5,149,American (Traditional),$$,region
1171,Chas Market & Kitchen,78208,"Bexar County, Texas",4.5,149,Mexican,$$,region
1172,Fratello's Italian Market & Deli,78215,"Bexar County, Texas",4.0,250,Italian,$$,region
1173,Las Canarias,78205,"Bexar County, Texas",4.0,399,American (New),$$,region
1174,Il Sogno Osteria,78215,"Bexar County, Texas",4.0,376,Italian,$$$,region
1175,The Luxury,78215,"Bexar County, Texas",3.5,479,American (New),$$,region
1176,Tycoon Flats,78212,"Bexar County, Texas",4.0,476,American (New),$$,region
1177,Acenar Mexican Restaurant,78205,"Bexar County, Texas",3.5,912,Mexican,$$,region
1178,La Fonda on Main,78212,"Bexar County, Texas",4.0,485,Mexican,$$,region
1179,Liberty Bar,78210,"Bexar County, Texas",4.0,581,American (Traditional),$$,region
1180,Feast,78210,"Bexar County, Texas",4.0,543,American (New),$$,region
1181,Stella Public House,78210,"Bexar County, Texas",4.0,507,American (New),$$,region
1182,La Gloria,78215,"Bexar County, Texas",3.5,916,Mexican,$$,region
1183,Cappy's Restaurant,78209,"Bexar County, Texas",4.5,338,American (New),$$,region
1184,Restaurant Gwendolyn,78205,"Bexar County, Texas",4.5,219,American (Traditional),$$$$,region
1185,Boiler House Texas Grill & Wine Garden,78215,"Bexar County, Texas",3.5,532,American (New),$$,region
1186,Down on Grayson,78215,"Bexar County, Texas",3.5,377,American (New),$$,region
1187,Supper,78215,"Bexar County, Texas",4.0,271,American (New),$$,region
1188,Tre Trattoria,78209,"Bexar County, Texas",4.0,302,Italian,$$,region
1189,Pugel's,78212,"Bexar County, Texas",4.5,140,American (Traditional),$,region
1190,The Friendly Spot Ice House,78205,"Bexar County, Texas",4.0,414,American (Traditional),$,region
1191,Josephine Street,78215,"Bexar County, Texas",4.0,287,American (Traditional),$$,region
1192,Paloma Blanca Mexican Cuisine,78209,"Bexar County, Texas",4.0,564,Mexican,$$,region
1193,El Milagrito Café,78212,"Bexar County, Texas",4.0,245,Mexican,$,region
1194,Dough Pizzeria Napoletana,78216,"Bexar County, Texas",4.0,1268,Italian,$$,region
1195,Chart House,78205,"Bexar County, Texas",3.5,681,American (New),$$$,region
1196,Cullum's Attagirl,78212,"Bexar County, Texas",4.5,177,American (Traditional),$,region
1197,Grayze,78215,"Bexar County, Texas",3.5,235,American (Traditional),$$,region
1198,Southtown Pizzeria,78210,"Bexar County, Texas",4.5,175,Italian,$$,region
1199,Yard House,78205,"Bexar County, Texas",4.0,276,American (New),$$,region
1200,Barriba Cantina,78205,"Bexar County, Texas",3.5,516,Mexican,$$,region
1201,Ro-Ho Pork and Bread,78204,"Bexar County, Texas",4.5,106,Mexican,$,region
1202,Tito's Mexican Restaurant,78205,"Bexar County, Texas",4.0,379,Mexican,$,region
1203,La Tuna Grill,78204,"Bexar County, Texas",4.5,243,American (Traditional),$$,region
1204,Lula's Mexican Cafe,78205,"Bexar County, Texas",4.5,120,Mexican,$,region
1205,Paciugo Gelato Caffè,78209,"Bexar County, Texas",4.5,194,Italian,$,region
1206,King's Hwy Brew n Q,78212,"Bexar County, Texas",4.5,144,Mexican,$$,region
1207,Sanchos,78212,"Bexar County, Texas",4.0,200,Mexican,$,region
1208,Chela's Tacos,78209,"Bexar County, Texas",4.5,129,Mexican,$,region
1209,Casa Rio,78205,"Bexar County, Texas",3.0,1091,Mexican,$$,region
1210,Sabor Cocinabar,78212,"Bexar County, Texas",4.5,153,Mexican,$$,region
1211,Sabor Cocinabar,78212,"Bexar County, Texas",4.5,153,American (Traditional),$$,region
1212,Iron Cactus,78205,"Bexar County, Texas",3.5,745,Mexican,$$,region
1213,Iron Cactus,78205,"Bexar County, Texas",3.5,745,American (Traditional),$$,region
1214,The Fruteria Botanero By Chef Johnny Hernandez,78204,"Bexar County, Texas",4.0,258,Mexican,$$,region
1215,Cascabel Mexican Patio,78205,"Bexar County, Texas",4.5,145,Mexican,$,region
1216,SoBro Pizza,78215,"Bexar County, Texas",4.0,167,Italian,$$,region
1217,Bite,78210,"Bexar County, Texas",4.0,158,American (New),$$,region
1218,Main Street Pizza & Pasta,78212,"Bexar County, Texas",4.0,165,Italian,$,region
1219,Paesanos Riverwalk,78205,"Bexar County, Texas",3.5,563,Italian,$$,region
1220,Ostra,78205,"Bexar County, Texas",3.5,293,American (New),$$$,region
1221,Capos Pizza,78217,"Bexar County, Texas",4.5,316,Italian,$,region
1222,Burleson Yard Beer Garden,78215,"Bexar County, Texas",4.0,77,American (New),$,region
1223,Mark's Outing,78205,"Bexar County, Texas",4.0,120,American (Traditional),$,region
1224,Cerroni's Purple Garlic,78209,"Bexar County, Texas",4.0,274,Italian,$$,region
1225,Rebelle,78205,"Bexar County, Texas",4.0,149,American (New),$$$,region
1226,Il Forno,78204,"Bexar County, Texas",4.5,116,Italian,$$,region
1227,Battalion,78210,"Bexar County, Texas",4.0,177,Italian,$$,region
1228,Fig Tree Restaurant,78205,"Bexar County, Texas",4.0,148,American (New),$$$,region
1229,MAX's Wine Dive,78209,"Bexar County, Texas",3.5,539,American (New),$$,region
1230,Picnikins Patio Cafe,78216,"Bexar County, Texas",4.5,365,American (New),$$,region
1231,The Original Blanco Cafe,78205,"Bexar County, Texas",4.0,179,Mexican,$,region
1232,Viva Villa,78207,"Bexar County, Texas",4.0,184,Mexican,$,region
1233,Big Lou's Pizza,78222,"Bexar County, Texas",4.0,515,Italian,$$,region
1234,Earl Abel's,78215,"Bexar County, Texas",3.0,239,American (Traditional),$$,region
1235,Piatti,78209,"Bexar County, Texas",4.0,278,Italian,$$,region
1236,La Margarita Restaurant & Oyster Bar,78207,"Bexar County, Texas",3.5,417,Mexican,$$,region
1237,Maria Mia Mexican Bistro,78205,"Bexar County, Texas",3.0,376,Mexican,$$,region
1238,Olgitas Molino,78208,"Bexar County, Texas",4.5,37,Mexican,$,region
1239,Zocca Cuisine D'Italia,78205,"Bexar County, Texas",3.5,247,Italian,$$,region
1240,Bombay Bicycle Club,78212,"Bexar County, Texas",4.0,128,American (New),$$,region
1241,Periphery,78212,"Bexar County, Texas",4.5,54,American (New),$$,region
1242,Oasis Cafe,78205,"Bexar County, Texas",4.0,65,Mexican,$,region
1243,Jamaica Jamaica Cuisine,78218,"Bexar County, Texas",4.0,263,American (New),$$,region
1244,Zócalo Mio,78205,"Bexar County, Texas",4.5,67,Mexican,$$,region
1245,Sorrento Pizza & Restaurant,78209,"Bexar County, Texas",4.0,137,Italian,$$,region
1246,Landry's Seafood House,78205,"Bexar County, Texas",3.0,475,American (Traditional),$$,region
1247,Guajillos The Shortcut to Mexico,78213,"Bexar County, Texas",4.0,481,Mexican,$,region
1248,Taco Haven,78210,"Bexar County, Texas",3.0,327,Mexican,$,region
1249,Oasis Mexican Cafe,78215,"Bexar County, Texas",4.0,84,Mexican,$,region
1250,Ernesto's Mexican Specialties,78230,"Bexar County, Texas",4.5,249,Mexican,$$,region
1251,Rita's on the River,78205,"Bexar County, Texas",2.5,889,Mexican,$$,region
1252,2M Smokehouse BBQ,78222,"Bexar County, Texas",4.5,139,Mexican,$$,region
1253,Durty Nelly's Irish Pub,78205,"Bexar County, Texas",3.5,203,American (New),$$,region
1254,Cappyccino's,78209,"Bexar County, Texas",4.0,81,American (New),$$,region
1255,J. Alexander's Restaurant,78209,"Bexar County, Texas",4.0,225,American (New),$$,region
1256,Taquitos West Ave,78201,"Bexar County, Texas",4.0,188,Mexican,$,region
1257,Pharm Table,78205,"Bexar County, Texas",4.5,63,American (New),$$,region
1258,SILO Alamo Heights,78209,"Bexar County, Texas",4.0,210,American (New),$$$,region
1259,San Antonio's Pig Stand,78215,"Bexar County, Texas",3.0,127,American (Traditional),$,region
1260,Tacos El Regio,78212,"Bexar County, Texas",4.5,42,Mexican,$,region
1261,La Focaccia Italian Grill,78205,"Bexar County, Texas",3.5,185,Italian,$$,region
1262,Nonna Osteria,78205,"Bexar County, Texas",4.5,58,Italian,$$,region
1263,Blanco Cafe,78212,"Bexar County, Texas",4.0,123,Mexican,$,region
1264,L & L Hawaiian Grill,78209,"Bexar County, Texas",4.0,185,American (Traditional),$,region
1265,Beto's Alt-Mex,78209,"Bexar County, Texas",3.5,356,Mexican,$$,region
1266,Tribeca,78212,"Bexar County, Texas",4.0,176,American (New),$$,region
1267,Yellowfish Sushi,78240,"Bexar County, Texas",4.0,523,Mexican,$$,region
1268,Sangria On the Burg,78229,"Bexar County, Texas",4.5,422,American (New),$$,region
1269,Panchito's Mexican Restaurant,78212,"Bexar County, Texas",3.5,183,Mexican,$$,region
1270,Blue Star Brewing,78210,"Bexar County, Texas",3.0,341,American (Traditional),$$,region
1271,El Marinero,78212,"Bexar County, Texas",4.5,51,Mexican,$$,region
1272,Soluna,78209,"Bexar County, Texas",3.5,283,Mexican,$$,region
1273,Julian's Italian Pizzeria & Kitchen,78209,"Bexar County, Texas",4.5,69,Italian,$$,region
1274,Maria's Cafe,78204,"Bexar County, Texas",4.5,50,Mexican,$,region
1275,Taqueria Datapoint,78229,"Bexar County, Texas",4.0,490,Mexican,$,region
1276,Taqueria El Trompo,78209,"Bexar County, Texas",5.0,55,Mexican,$,region
1277,Crepelandia,78215,"Bexar County, Texas",4.0,34,American (New),$,region
1278,Carmelitas Mexican Restaurant,78215,"Bexar County, Texas",3.5,61,Mexican,$,region
1279,Twin Sisters Bakery & Cafe,78209,"Bexar County, Texas",3.5,198,American (Traditional),$$,region
1280,Mexican Manhattan,78205,"Bexar County, Texas",3.0,216,Mexican,$$,region
1281,Luciano Ristorante Italiano-On the River,78205,"Bexar County, Texas",3.0,179,Italian,$$,region
1282,Maverick,78205,"Bexar County, Texas",4.0,53,American (New),$$$,region
1283,Say She Ate,78215,"Bexar County, Texas",4.0,44,American (New),$$,region
1284,Canyon Cafe,78209,"Bexar County, Texas",3.5,232,American (New),$$,region
1285,Pho Kim Long,78212,"Bexar County, Texas",3.5,155,Chinese,$,region
1286,Los Barrios Mexican Restaurant,78212,"Bexar County, Texas",3.5,206,Mexican,$$,region
1287,Volare Gourmet Pizza,78209,"Bexar County, Texas",3.5,86,Italian,$$,region
1288,Embers,78230,"Bexar County, Texas",4.5,387,American (Traditional),$$,region
1289,Good Time Charlie's Bar & Cafe,78209,"Bexar County, Texas",3.0,187,American (Traditional),$$,region
1290,Braza Brava Pizzeria Napoletana,78209,"Bexar County, Texas",4.0,115,Italian,$$,region
1291,Nosh,78209,"Bexar County, Texas",3.5,106,American (New),$$,region
1292,Tomatillos,78209,"Bexar County, Texas",3.0,162,Mexican,$$,region
1293,Taco Taco Cafe,78212,"Bexar County, Texas",2.5,439,Mexican,$,region
1294,Hard Rock Cafe,78205,"Bexar County, Texas",3.0,252,American (New),$$,region
1295,El Mirador,78205,"Bexar County, Texas",3.0,197,Mexican,$$,region
1296,Dick's Last Resort,78205,"Bexar County, Texas",2.5,337,American (Traditional),$$,region
1297,La Fogata Mexican Cuisine,78213,"Bexar County, Texas",3.5,457,Mexican,$$,region
1298,20nine Restaurant & Wine Bar,78288,"Bexar County, Texas",3.5,162,American (New),$$,region
1299,Taqueria Chapala Jalisco,78212,"Bexar County, Texas",4.0,60,Mexican,$,region
1300,Broadway 5050,78209,"Bexar County, Texas",3.5,106,American (Traditional),$,region
1301,Margaritaville - San Antonio,78205,"Bexar County, Texas",3.0,166,American (Traditional),$$,region
1302,Outlaw Kitchens,78212,"Bexar County, Texas",5.0,27,American (New),$$,region
1303,The Original Mexican Restaurant & Bar,78205,"Bexar County, Texas",2.5,557,Mexican,$$,region
1304,Paesanos Lincoln Heights,78209,"Bexar County, Texas",3.5,210,Italian,$$,region
1305,Willy B's Pizza,78205,"Bexar County, Texas",3.5,100,Italian,$,region
1306,Market on Houston,78205,"Bexar County, Texas",3.0,154,American (New),$$,region
1307,El Siete Mares,78207,"Bexar County, Texas",4.0,110,Mexican,$$,region
1308,Rio Rio Cantina,78205,"Bexar County, Texas",2.0,670,Mexican,$$,region
1309,Texas Land & Cattle,78205,"Bexar County, Texas",2.5,260,American (Traditional),$$,region
1310,Rosella At The Rand,78205,"Bexar County, Texas",4.0,42,American (New),$$,region
1311,Little Taco Factory Mexican Restaurant,78212,"Bexar County, Texas",4.5,25,Mexican,$,region
1312,Mr & Mrs G's Home Cooking,78222,"Bexar County, Texas",4.0,87,American (Traditional),$$,region
1313,Tip Top Cafe,78201,"Bexar County, Texas",3.0,283,American (Traditional),$$,region
1314,Angel's Mexican Haven,78203,"Bexar County, Texas",4.5,22,Mexican,$,region
1315,Bexar Pub,78202,"Bexar County, Texas",3.5,55,American (Traditional),$,region
1316,The Good Kind,78215,"Bexar County, Texas",4.0,39,American (Traditional),$$,region
1317,Lee's EI Taco Garage,78209,"Bexar County, Texas",3.0,352,Mexican,$$,region
1318,Taco Palenque Loop 410,78209,"Bexar County, Texas",4.0,156,Mexican,$,region
1319,Teka Molino 2,78218,"Bexar County, Texas",4.0,55,Mexican,$,region
1320,Texas Burger Company,78220,"Bexar County, Texas",4.5,17,American (Traditional),$,region
1321,Rainforest Cafe,78205,"Bexar County, Texas",2.5,344,American (Traditional),$$,region
1322,Mary Lou's Cafe,78212,"Bexar County, Texas",3.5,102,Mexican,$$,region
1323,Taco House,78216,"Bexar County, Texas",4.0,83,Mexican,$,region
1324,Sabores,78204,"Bexar County, Texas",4.0,31,Mexican,$,region
1325,Pho Thien An,78216,"Bexar County, Texas",4.0,192,Chinese,$,region
1326,Stone Werks Big Rock Grille,78209,"Bexar County, Texas",3.5,195,American (New),$$,region
1327,Joe's Crab Shack,78205,"Bexar County, Texas",3.0,165,American (Traditional),$$,region
1328,M K Davis Restaurant & Bar,78212,"Bexar County, Texas",3.5,87,Mexican,$,region
1329,M K Davis Restaurant & Bar,78212,"Bexar County, Texas",3.5,87,American (Traditional),$,region
1330,The Point on N Main,78212,"Bexar County, Texas",4.5,29,American (New),$$,region
1331,Mixtli,78212,"Bexar County, Texas",4.0,42,Mexican,$$$$,region
1332,Regio Cafe,78212,"Bexar County, Texas",4.0,41,Mexican,$,region
1333,Lone Star Cafe,78205,"Bexar County, Texas",2.5,382,American (Traditional),$$,region
1334,China Inn,78213,"Bexar County, Texas",4.0,177,Chinese,$,region
1335,The Republic Of Texas Restaurant,78205,"Bexar County, Texas",2.5,258,Mexican,$$,region
1336,The Republic Of Texas Restaurant,78205,"Bexar County, Texas",2.5,258,American (Traditional),$$,region
1337,Jacala Mexican Restaurant,78201,"Bexar County, Texas",3.5,182,Mexican,$$,region
1338,Cafe Ole,78205,"Bexar County, Texas",2.0,518,Mexican,$$,region
1339,Poblanos On Main,78205,"Bexar County, Texas",4.5,28,Mexican,$,region
1340,Longhorn Cafe,78209,"Bexar County, Texas",4.0,79,American (New),$,region
1341,P.F. Chang's,78209,"Bexar County, Texas",3.5,151,Chinese,$$,region
1342,Spaghetti Warehouse,78205,"Bexar County, Texas",2.0,235,Italian,$$,region
1343,Michelino's,78205,"Bexar County, Texas",2.5,231,Italian,$$,region
1344,Duke's Seafood & Grill,78205,"Bexar County, Texas",4.5,19,Mexican,$$,region
1345,Chipotle Mexican Grill,78209,"Bexar County, Texas",3.5,53,Mexican,$,region
1346,The Cheesecake Factory,78216,"Bexar County, Texas",3.5,266,American (New),$$,region
1347,Hung Fong Chinese Restaurant,78209,"Bexar County, Texas",3.0,111,Chinese,$,region
1348,Mittman Fine Foods,78210,"Bexar County, Texas",4.5,20,American (Traditional),$,region
1349,Nicha's Comida Mexicana - Southside,78214,"Bexar County, Texas",4.0,130,Mexican,$$,region
1350,Simple Chinese,78208,"Bexar County, Texas",3.5,45,Chinese,$,region
1351,Henry's Puffy Tacos Express,78228,"Bexar County, Texas",4.5,78,Mexican,$,region
1352,Pollos Asados Los Norteños,78222,"Bexar County, Texas",4.5,365,Mexican,$,region
1353,Shake Shack,78216,"Bexar County, Texas",3.5,187,American (Traditional),$$,region
1354,Los Cocos Fruteria Y Taqueria,78228,"Bexar County, Texas",4.0,121,Mexican,$,region
1355,Las Ramblas,78205,"Bexar County, Texas",3.0,95,American (New),$$$,region
1356,SA Fresh,78218,"Bexar County, Texas",4.5,47,American (Traditional),$$,region
1357,Quarry Hofbrau,78209,"Bexar County, Texas",3.0,251,American (Traditional),$$,region
1358,Ray's Drive Inn,78207,"Bexar County, Texas",3.5,116,Mexican,$,region
1359,Cafe Don Juan,78207,"Bexar County, Texas",4.5,27,Mexican,$,region
1360,Ruben's Homemade Tamales,78210,"Bexar County, Texas",4.0,40,Mexican,$,region
1361,Cypress Cafe,78212,"Bexar County, Texas",4.5,16,Chinese,$,region
1362,Radicke's Bluebonnet Grill,78219,"Bexar County, Texas",4.0,49,American (Traditional),$,region
1363,Las Salsas,78212,"Bexar County, Texas",3.5,70,Mexican,$,region
1364,Magic Time Machine,78209,"Bexar County, Texas",3.5,265,American (Traditional),$$,region
1365,Deco Pizzeria,78201,"Bexar County, Texas",3.5,123,Italian,$$,region
1366,Orderup,78209,"Bexar County, Texas",3.5,131,Mexican,$,region
1367,The River's Edge Cafe + Patio Bar,78205,"Bexar County, Texas",2.5,123,American (New),$$,region
1368,Capparelli's On Main,78212,"Bexar County, Texas",3.5,70,Italian,$$,region
1369,La Sorrentina,78228,"Bexar County, Texas",4.5,75,Italian,$$,region
1370,Patty's Taco House,78210,"Bexar County, Texas",4.0,48,Mexican,$,region
1371,Taqueria Cazadores,78209,"Bexar County, Texas",3.5,94,Mexican,$,region
1372,Guadalajara Grill,78205,"Bexar County, Texas",2.5,169,Mexican,$$,region
1373,Oro Restaurant & Bar,78205,"Bexar County, Texas",3.0,66,American (Traditional),$$,region
1374,Chatman's Chicken,78220,"Bexar County, Texas",4.0,60,American (Traditional),$,region
1375,Pizzarita's,78205,"Bexar County, Texas",3.0,121,Italian,$,region
1376,Taqueria Datapoint,78201,"Bexar County, Texas",4.0,48,Mexican,$,region
1377,EZ's Brick Oven and Grill,78209,"Bexar County, Texas",4.0,42,American (Traditional),$$,region
1378,Rolando's Super Taco No 2,78221,"Bexar County, Texas",4.5,64,Mexican,$,region
1379,Rosario's,78216,"Bexar County, Texas",3.5,239,Mexican,$$,region
1380,Panda Inn,78209,"Bexar County, Texas",3.5,71,Chinese,$,region
1381,Adelante Restaurant,78209,"Bexar County, Texas",3.5,88,Mexican,$,region
